Commit,Date,Test Path,Test,Checks,Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev)
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gelu/test.py::test_gelu,input_length_8192-num_aie_columns_4-num_channels_2-tile_size_1024,5/5,162.32,153.0,139.5,184.6,20.739262281961715,0.2045179,0.2141685,0.1775158,0.2349702,0.025644594151107168,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gelu/test.py::test_gelu,input_length_8192-num_aie_columns_8-num_channels_1-tile_size_1024,5/5,167.2,173.8,120.7,207.5,32.10451681617401,0.20248342,0.1885266,0.1578838,0.2715055,0.04304777507075134,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gelu/test.py::test_gelu,input_length_8192-num_aie_columns_8-num_channels_2-tile_size_512,5/5,192.5,206.3,166.4,212.2,22.53940993016454,0.1721775,0.1588197,0.1543883,0.1969266,0.021045644323351088,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_1792-K_896-N_1152-num_aie_columns_8-b_col_maj_False-c_col_maj_True-m_64-k_32-n_48-trace_size_0-partition_N_1,5/5,2166.46,2126.3,1932.2,2627.1,278.12388067190483,4.3932984,4.422821,3.579741,4.86731,0.5118716657491407,1728.1734,1739.787,1408.148,1914.633,201.35263996605562
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_192-K_384-N_64-num_aie_columns_4-b_col_maj_False-c_col_maj_False-m_48-k_96-n_16-trace_size_0-partition_N_1,5/5,249.14,239.0,145.7,321.9,71.03881333468345,0.96172098,0.9253941,0.6870284,1.517589,0.3344020702921216,41.033426,39.48348,29.31321,64.75045,14.267815332433694
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_192-K_384-N_64-num_aie_columns_4-b_col_maj_True-c_col_maj_True-m_48-k_96-n_16-trace_size_0-partition_N_1,5/5,221.78,226.4,192.2,251.8,26.417645618033422,1.00893486,0.9767842,0.87838,1.150885,0.12218309873725575,43.047892,41.67613,37.47755,49.10443,5.213147781649778
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_2048-N_2048-num_aie_columns_1-b_col_maj_False-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,48532.84,48622.1,48201.4,48627.7,186.0001693547605,0.51853818,0.5175795,0.5175205,0.5220978,0.001997503080598342,353.98874,353.3343,353.294,356.4188,1.3636449567244364
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_2048-N_2048-num_aie_columns_2-b_col_maj_False-c_col_maj_True-m_8-k_16-n_32-trace_size_0-partition_N_1,5/5,117093.26,116821.2,116025.0,118897.8,1141.1960734247225,0.2149374,0.2154217,0.2116593,0.2168999,0.002080671064825004,146.73058,147.0612,144.4927,148.0703,1.4204163287571692
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_2048-N_2048-num_aie_columns_2-b_col_maj_True-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,28559.28,28568.3,28359.4,28805.3,167.0969090079158,0.8812028,0.8809,0.8736529,0.887389,0.005146065794857286,601.56778,601.3611,596.4137,605.7909,3.5130591977648327
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_2048-N_2048-num_aie_columns_8-b_col_maj_False-c_col_maj_False-m_32-k_32-n_128-trace_size_0-partition_N_1,5/5,7399.88,7370.9,7146.4,7778.4,243.4959486315943,3.4037304,3.414215,3.235343,3.52145,0.10997395575680648,2323.6134,2330.771,2208.661,2403.977,75.07554715618124
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_2048-N_2048-num_aie_columns_8-b_col_maj_True-c_col_maj_False-m_128-k_32-n_32-trace_size_0-partition_N_1,5/5,8483.78,8701.3,7987.3,8858.9,434.7279977181134,2.9726932,2.892195,2.840724,3.150735,0.15490844568550807,2029.3582,1974.405,1939.267,2150.901,105.750719315284
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_2048-N_2048-num_aie_columns_8-b_col_maj_True-c_col_maj_True-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,7866.92,7883.0,7544.8,8158.4,223.18928513707806,3.2010176,3.192425,3.084665,3.335504,0.09140262460017201,2185.228,2179.362,2105.798,2277.037,62.397360565171326
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_2048-N_8192-num_aie_columns_2-b_col_maj_False-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,96478.0,96465.7,96433.5,96566.2,51.218990618713136,0.78253584,0.7826358,0.7818209,0.7828967,0.0004151786519078078,712.2815,712.3725,711.6307,712.6099,0.37791614810694496
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_2048-N_8192-num_aie_columns_2-b_col_maj_False-c_col_maj_True-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,103685.86,103665.5,103625.9,103812.1,75.51922271846065,0.7281369400000001,0.7282796,0.7272511,0.728558,0.0005300637537127027,662.76642,662.8963,661.9601,663.1497,0.4824837530943389
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_2048-N_8192-num_aie_columns_2-b_col_maj_True-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,108719.56,108526.0,108480.9,109134.3,305.6460501953225,0.69442844,0.6956624,0.6917853,0.6959517,0.0019496565397525483,632.0841800000001,633.2073,629.6783,633.4707,1.7746226407323789
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_64-N_2048-num_aie_columns_2-b_col_maj_False-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,1320.1200000000001,1275.8,1266.8,1405.4,68.96424435894305,6.76603,6.986183,6.341681,7.035801,0.34648596893092204,407.55382,420.8148,381.993,423.8035,20.870674100684905
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_64-N_2048-num_aie_columns_2-b_col_maj_False-c_col_maj_True-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,1334.68,1316.1,1280.4,1442.8,62.53188786531233,6.6891106,6.772275,6.177641,6.96109,0.2982070009629217,402.92056,407.93,372.112,419.3033,17.96260211920866
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_64-N_2048-num_aie_columns_2-b_col_maj_True-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,1363.16,1379.3,1281.1,1410.5,52.586005742973136,6.5465468,6.462104,6.318846,6.957389,0.2596580110235384,394.33316,389.2467,380.6175,419.0804,15.640602321138399
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_64-N_8192-num_aie_columns_2-b_col_maj_False-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,4392.42,4398.8,4188.7,4604.1,147.4417071252231,7.9447116,7.926049,7.572686,8.32353,0.2664469081136052,489.34644,488.1969,466.4319,512.6794,16.411536618427903
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_64-N_8192-num_aie_columns_2-b_col_maj_False-c_col_maj_True-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,4649.7,4614.7,4446.2,4954.0,185.96038556638888,7.5077224,7.555244,7.037774,7.841586,0.2919628217852405,462.43056,465.3576,433.4845,482.9946,17.983193844058945
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_64-N_8192-num_aie_columns_2-b_col_maj_True-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,4846.84,4766.7,4652.3,5257.9,236.48718358507276,7.2063796,7.314307,6.631013,7.494243,0.3333183947756258,443.86962,450.5173,408.4305,461.6003,20.530412420894034
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_8192-N_2048-num_aie_columns_2-b_col_maj_False-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,95739.62,95859.7,95360.3,95924.5,229.3204133957534,0.78857446,0.7875828,0.7870512,0.7917078,0.0018931778305272796,717.77802,716.8754,716.3915,720.6301,1.7232400259395093
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_8192-N_2048-num_aie_columns_2-b_col_maj_False-c_col_maj_True-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,102911.24,102900.6,102892.1,102934.4,19.463118968957946,0.73361742,0.733693,0.7334525,0.7337538,0.00013857924447768853,667.7548400000001,667.8236,667.6047,667.879,0.12615543190845457
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_2048-K_8192-N_2048-num_aie_columns_2-b_col_maj_True-c_col_maj_False-m_64-k_64-n_64-trace_size_0-partition_N_1,5/5,107656.36,107615.7,107363.9,108009.1,243.16286311853244,0.70128488,0.701547,0.6989918,0.7031923,0.0015828677319978336,638.3251,638.5637,636.2378,640.0613,1.4408062794838192
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_384-K_1536-N_1792-num_aie_columns_4-b_col_maj_True-c_col_maj_False-m_32-k_48-n_64-trace_size_0-partition_N_1,5/5,2223.84,2218.4,1933.9,2682.1,282.49777521247836,3.6684372,3.633677,3.005424,4.168263,0.4321117745140716,962.02512,952.9097,788.154,1093.101,113.3185313208171
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_64-K_512-N_256-num_aie_columns_4-b_col_maj_True-c_col_maj_False-m_16-k_64-n_64-trace_size_0-partition_N_4,5/5,4023.94,3999.1,3637.7,4438.3,339.48327352021346,0.31120784,0.3113658,0.2805548,0.3423011,0.026172996949585282,16.772466,16.78098,15.12043,18.44823,1.4105880246301536
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemm/test.py::test_gemm,M_896-K_1792-N_640-num_aie_columns_8-b_col_maj_False-c_col_maj_True-m_32-k_64-n_80-trace_size_0-partition_N_1,5/5,1360.36,1380.2,1012.9,1674.1,236.12136286240596,5.0197818,4.819668,3.973497,6.566999,0.9508535411448495,1550.9394,1489.111,1227.674,2028.976,293.7807689882032
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv,M_128-K_128-num_aie_columns_1-tile_size_input_32-tile_size_output_128,5/5,,,,,,0.16136806,0.1668179,0.132893,0.1820688,0.018923704456527527,0.15888546,0.1642514,0.1308485,0.1792678,0.018632576044068625
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv,M_2048-K_8192-num_aie_columns_1-tile_size_input_1-tile_size_output_2048,5/5,,,,,,13.210378,13.37812,12.82438,13.4826,0.2890710573890093,13.202318,13.36996,12.81655,13.47437,0.2888969002429763
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv,M_2048-K_8192-num_aie_columns_2-tile_size_input_1-tile_size_output_1024,5/5,,,,,,24.251241999999998,24.60714,23.27716,24.87307,0.6594946989703558,24.23645,24.59213,23.26297,24.8579,0.6590903509003909
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv,M_2048-K_8192-num_aie_columns_4-tile_size_input_1-tile_size_output_512,5/5,,,,,,41.4016,41.80929,39.15519,43.4108,1.8989427983222675,41.376346,41.78379,39.13131,43.38432,1.8977854911791294
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv,M_2048-K_8192-num_aie_columns_8-tile_size_input_1-tile_size_output_256,5/5,,,,,,43.446882,42.88257,41.84478,45.45652,1.731936816333089,43.420382,42.85642,41.81926,45.42879,1.7308782146268986
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv,M_8192-K_2048-num_aie_columns_1-tile_size_input_4-tile_size_output_1024,5/5,,,,,,12.773924000000001,13.14672,11.07651,13.3948,0.9744270026174354,12.766134000000001,13.1387,11.06976,13.38663,0.9738299690038297
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv,M_8192-K_2048-num_aie_columns_2-tile_size_input_4-tile_size_output_1024,5/5,,,,,,24.414949999999997,24.2126,23.82783,25.12519,0.5057184548244217,24.400056,24.19783,23.81329,25.10986,0.5054103658711415
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv,M_8192-K_2048-num_aie_columns_4-tile_size_input_4-tile_size_output_1024,5/5,,,,,,40.095166,39.89263,38.50466,42.81187,1.6476421310861158,40.070708,39.86829,38.48118,42.78576,1.6466378981336498
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv,M_8192-K_2048-num_aie_columns_8-tile_size_input_4-tile_size_output_1024,5/5,,,,,,44.633688,44.94441,42.4808,45.60061,1.2783139228960934,44.606462,44.91699,42.45489,45.5728,1.2775346316127796
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv_batched,M_1024-K_1024-num_aie_columns_1-tile_size_input_1-tile_size_output_64-num_batches_2,5/5,,,,,,8.75664,8.33597,7.539854,10.45147,1.1694023619764076,8.7395712,8.319721,7.525156,10.4311,1.167124282652752
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv_batched,M_1026-K_64-num_aie_columns_1-tile_size_input_1-tile_size_output_2-num_batches_2,5/5,,,,,,0.78628812,0.7847226,0.7288589,0.8717097,0.057007240159360484,0.7734491,0.7719092,0.7169576,0.8574758,0.05607636011591695
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv_batched,M_256-K_128-num_aie_columns_1-tile_size_input_1-tile_size_output_256-num_batches_4,5/5,,,,,,1.13119588,1.219866,0.8721944,1.287688,0.18307913090211017,1.11809318,1.205737,0.8620918,1.272772,0.18095851188855971
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv_batched,M_256-K_128-num_aie_columns_8-tile_size_input_1-tile_size_output_32-num_batches_100,5/5,,,,,,15.039568,14.95678,14.47013,15.88519,0.5937707190237662,14.865364,14.78353,14.30252,15.70119,0.5868941021002002
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv_batched,M_448-K_64-num_aie_columns_8-tile_size_input_1-tile_size_output_56-num_batches_192,5/5,,,,,,10.758563200000001,11.81532,7.754226,12.02115,1.8322204933771482,10.5698174,11.60804,7.618187,11.81025,1.8000760767850343
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv_batched,M_512-K_64-num_aie_columns_8-tile_size_input_4-tile_size_output_64-num_batches_32,5/5,,,,,,8.1757002,7.439588,7.225307,10.90943,1.5474524150012499,8.03447,7.311073,7.100493,10.72098,1.5207232268330424
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv_batched,M_64-K_1536-num_aie_columns_1-tile_size_input_1-tile_size_output_64-num_batches_8,5/5,,,,,,6.0247804,5.953289,4.908232,7.199542,0.8368670840302539,5.9282916000000005,5.857945,4.829625,7.084239,0.8234643370697969
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv_gelu,M_128-K_128-num_aie_columns_1-tile_size_input_32-tile_size_output_128,5/5,,,,,,0.1755928,0.1675072,0.1369592,0.2470914,0.04271531817433881,0.1728914,0.1649302,0.1348522,0.24329,0.042058147451296525
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv_gelu,M_2048-K_8192-num_aie_columns_1-tile_size_input_1-tile_size_output_2048,5/5,,,,,,12.217624,12.30963,11.08116,13.13569,0.7471827410881491,12.210172,12.30212,11.0744,13.12768,0.7467271668219924
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/gemv/test.py::test_gemv_gelu,M_8192-K_2048-num_aie_columns_1-tile_size_input_4-tile_size_output_1024,5/5,,,,,,12.960116000000001,13.1919,12.23685,13.46742,0.4880804073408399,12.952212,13.18385,12.22939,13.45921,0.4877816274932872
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,166.85999999999999,162.5,130.6,209.5,34.46060069122417,0.025402604000000002,0.02520476,0.0195515,0.03137303,0.0051847086394348155,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,187.86,173.8,125.9,337.2,86.93039169358435,0.024777492,0.02356718,0.01214558,0.03254151,0.008372464549609632,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,158.98,159.2,102.9,228.5,45.74786333808389,0.027536808,0.02573462,0.01792207,0.03982266,0.008008722408566177,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,179.22,194.2,115.4,229.4,47.93205607941307,0.024418334,0.02108623,0.01785317,0.03549424,0.007412841675432574,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_1024-num_aie_columns_4-num_channels_1-tile_size_256,5/5,174.36,168.8,148.3,200.4,20.216404230228477,0.023749228,0.02426224,0.02044412,0.02762677,0.0027745310491630827,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_1024-num_aie_columns_4-num_channels_2-tile_size_128,5/5,181.56,182.3,170.4,198.8,11.310305035674327,0.02262615,0.02247006,0.02060269,0.02403135,0.001369026700159643,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_1024-num_aie_columns_8-num_channels_1-tile_size_128,5/5,184.64,188.8,153.2,215.1,23.155409735092142,0.022473656,0.02169273,0.01904231,0.02674467,0.002903618685068686,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_1024-num_aie_columns_8-num_channels_2-tile_size_64,5/5,246.14000000000001,233.7,197.3,328.6,49.13036739125813,0.017110972000000002,0.01752562,0.01246443,0.02075648,0.002988328735693247,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048,5/5,186.04,192.3,146.5,215.9,25.244167643239894,0.04475509,0.04259656,0.03794507,0.05589939,0.006713338999279718,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024,5/5,189.24,190.6,160.3,234.6,30.50037704684976,0.044152076,0.04297262,0.03492095,0.05109621,0.006781171174581866,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024,5/5,175.56,175.4,126.4,227.3,36.46673826927766,0.048369624,0.04669562,0.03603366,0.06479987,0.010535949647332695,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512,5/5,163.44,167.7,124.4,209.9,36.11174324233047,0.052164508,0.04884331,0.03902811,0.06584309,0.011637968076950549,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512,5/5,160.2,165.5,132.7,190.8,26.52348016380958,0.052310356,0.04951195,0.04292961,0.06175092,0.008863217178041505,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_2048-num_aie_columns_4-num_channels_2-tile_size_256,5/5,217.52,219.9,168.4,254.4,31.00237087707971,0.038352148,0.03724838,0.03220569,0.04863713,0.0061210738318713325,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_2048-num_aie_columns_8-num_channels_1-tile_size_256,5/5,183.12,195.1,132.6,226.5,37.01265999627695,0.046369868,0.04199927,0.03616266,0.06177839,0.010229586753413846,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_2048-num_aie_columns_8-num_channels_2-tile_size_128,5/5,247.64000000000001,225.8,202.3,370.8,69.71874209995472,0.03471949,0.03628793,0.02209122,0.04048931,0.0073189552245419565,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_4096-num_aie_columns_1-num_channels_1-tile_size_4096,5/5,155.52,160.1,136.2,170.9,14.177164737704084,0.106076102,0.1023073,0.09587173,0.1203025,0.010014453749672022,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,160.18,162.0,144.0,185.5,16.539860942583527,0.103132244,0.1011489,0.08832202,0.1137983,0.010200624794378037,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,173.7,171.5,127.5,216.1,39.3685788415076,0.098450672,0.09552963,0.07580237,0.1285302,0.02291972211145611,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,169.96,172.8,138.0,201.2,22.609024746768707,0.09781087000000001,0.09479891,0.0814221,0.1187229,0.013495238535917033,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_4096-num_aie_columns_4-num_channels_1-tile_size_1024,5/5,174.36,169.7,128.5,214.5,31.976835365620534,0.096751564,0.09652239,0.07639689,0.1274573,0.01927767693517375,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_4096-num_aie_columns_4-num_channels_2-tile_size_512,5/5,189.72,171.0,169.5,263.0,41.01520449784445,0.088953284,0.09583248,0.0622916,0.09668187,0.014946813468232283,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_4096-num_aie_columns_8-num_channels_1-tile_size_512,5/5,194.9,194.9,164.7,240.5,29.381967258847734,0.085509256,0.08407182,0.06811964,0.09945731,0.012105934900098795,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_4096-num_aie_columns_8-num_channels_2-tile_size_256,5/5,208.34,205.2,177.5,250.6,26.389638118018972,0.07959946,0.07983199,0.06536918,0.09231567,0.009563117893540267,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_8192-num_aie_columns_1-num_channels_1-tile_size_8192,5/5,178.88,165.9,151.0,230.4,32.345896184833094,0.1875423,0.197569,0.1422043,0.2170095,0.030314777082554967,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_8192-num_aie_columns_1-num_channels_2-tile_size_4096,5/5,196.6,196.0,168.2,232.6,23.779718248961657,0.16856188,0.1671555,0.1408873,0.1947578,0.019766643704913593,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_8192-num_aie_columns_2-num_channels_1-tile_size_4096,5/5,178.82,141.5,131.1,308.9,75.03500516425649,0.20295522,0.2315269,0.1060838,0.2498704,0.05987639427134035,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_8192-num_aie_columns_2-num_channels_2-tile_size_2048,5/5,157.12,165.3,129.1,176.8,19.825286883170193,0.21139446,0.1982047,0.1853645,0.2537676,0.02847475830438249,,,,,
cdc48e93fd2c8776105780790c46ba4bca1bc40e,2026-08-03 16:53:11,iron/operators/layer_norm/test.py::test_layer_norm,input_length_8192-num_aie_columns_4-num_channels_1-tile_size_2048,5/5,192.12,192.1,129.1,234.1,41.08408450969792,0.17820738,0.1705547,0.1400013,0.2539053,0.045306295055014156,,,,,
