Commit,Date,Test,Checks,Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev),Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev)
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,input_length_32768-num_aie_columns_2-num_channels_2-tile_size_512,5/5,0.68364376,0.6338319,0.6070087,0.8428742,0.10151532279014831,,,,,,194.84,206.8,155.5,215.9,26.29958174572364
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,rows_32-cols_512-angle_rows_32-aie_columns_1-method_type_0,5/5,0.62269628,0.5570421,0.5191656,0.8882624,0.15242393313452124,,,,,,164.04000000000002,176.5,110.7,189.3,31.64123891379729
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,rows_32-cols_512-angle_rows_32-aie_columns_2-method_type_0,5/5,0.53828606,0.5851115,0.379094,0.6372907,0.10419464694399132,,,,,,189.20000000000002,168.0,154.3,259.3,42.863854236407626
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,rows_32-cols_512-angle_rows_32-aie_columns_4-method_type_0,5/5,0.51173962,0.5148073,0.3124849,0.6941932,0.13919130067187027,,,,,,205.88,191.0,141.6,314.6,65.59124941636652
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,rows_32-cols_512-angle_rows_32-aie_columns_8-method_type_0,5/5,0.51702912,0.5010346,0.4429465,0.6041706,0.07224964899490516,,,,,,193.07999999999998,196.2,162.7,221.9,26.47719773692073
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,rows_32-cols_512-angle_rows_8-aie_columns_1-method_type_0,5/5,0.43313716,0.424456,0.3672957,0.4916347,0.047614938819954385,,,,,,171.92,173.7,150.0,200.7,19.414479132853394
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,rows_32-cols_512-angle_rows_8-aie_columns_2-method_type_0,5/5,0.44333738,0.4634853,0.3330969,0.5687748,0.09139872419846462,,,,,,172.14000000000001,159.1,129.6,221.3,35.9910127670784
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,rows_32-cols_512-angle_rows_8-aie_columns_4-method_type_0,5/5,0.4050962,0.4039957,0.3072947,0.4999186,0.07061074930678049,,,,,,186.72,182.5,147.5,239.9,34.30629679810982
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,rows_32-cols_512-angle_rows_8-aie_columns_8-method_type_0,5/5,0.4273079,0.3720686,0.3523828,0.636184,0.11868535203402313,,,,,,180.92,198.2,115.9,209.2,37.90259885548746
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,seq_len_16384-dim_64-num_heads_1-num_pipelines_8-num_kv_heads_0,5/5,0.20603204,0.2062037,0.205267,0.2067347,0.0006801438472852597,,,,,,40715.44,40681.2,40576.7,40866.8,134.4811622495884
7e6b95b65dcb69d511057cd3d8b565db1e1227e6,2026-04-27 21:16:56,seq_len_256-embedding_dim_2048-hidden_dim_2048-prio_accuracy_False,5/5,0.19734000000000002,0.1471,0.1431,0.2777,0.07196654083669717,,,,,,11728.074,14252.43,7552.83,14658.59,3776.0910777191275
