Commit,Date,Test Path,Test,Checks,Latency (mean),Latency (median),Latency (min),Latency (max),Latency (stddev),Bandwidth (mean),Bandwidth (median),Bandwidth (min),Bandwidth (max),Bandwidth (stddev),Throughput (mean),Throughput (median),Throughput (min),Throughput (max),Throughput (stddev)
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048-alpha_0.01,5/5,363.02,361.9,267.6,526.5,105.51808849671225,0.04802009,0.04526955,0.0311193,0.0612296,0.012695452388278648,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024-alpha_0.01,5/5,273.12,249.9,228.5,366.3,55.2263705126455,0.061690756,0.06556747,0.04473215,0.07171496,0.010573571458009351,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_4096-num_aie_columns_4-num_channels_1-tile_size_1024-alpha_0.01,5/5,392.38,322.6,269.8,542.6,133.2150967420735,0.045586867999999996,0.05078468,0.03019536,0.06072489,0.014194161998944141,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_4096-num_aie_columns_4-num_channels_2-tile_size_512-alpha_0.01,5/5,450.94,465.9,317.5,613.1,112.13818707291465,0.03818228,0.03516891,0.02672264,0.05160039,0.009511272648867765,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_8192-num_aie_columns_1-num_channels_2-tile_size_4096-alpha_0.01,5/5,410.72,433.0,271.9,557.7,116.15789684735172,0.085464606,0.07568122,0.0587536,0.1205189,0.025569686211676122,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_8192-num_aie_columns_2-num_channels_1-tile_size_4096-alpha_0.01,5/5,417.26,478.0,239.6,573.1,165.43003959378117,0.09150570200000001,0.06854958,0.05717396,0.1367607,0.04117318265080707,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_8192-num_aie_columns_2-num_channels_2-tile_size_2048-alpha_0.01,5/5,373.78,363.4,230.3,501.8,115.97168619969273,0.095417362,0.09017954,0.065303,0.1422883,0.03193102294394622,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_8192-num_aie_columns_4-num_channels_1-tile_size_2048-alpha_0.01,5/5,744.4399999999999,477.9,255.3,2051.1,739.7092253041055,0.07180768,0.06856679,0.01597584,0.1283555,0.041217006057791855,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/leaky_relu/test.py::test_leaky_relu,input_length_8192-num_aie_columns_4-num_channels_2-tile_size_1024-alpha_0.01,5/5,498.65999999999997,523.9,340.8,639.8,143.1936206679613,0.070631826,0.06254092,0.05121737,0.0961556,0.021574442242367008,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_1-num_channels_1-bypass_False-tile_size_1024,5/5,676.52,294.2,278.9,1920.7,708.1414809203031,0.0103188194,0.01392473,0.002132533,0.0146839,0.005574996019791028,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_1-num_channels_1-bypass_True-tile_size_1024,5/5,344.18,288.6,251.2,498.2,103.03995341613853,0.0126908404,0.01419452,0.008220822,0.01630366,0.0033422305850779963,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_2-num_channels_1-bypass_False-tile_size_512,5/5,800.74,618.5,262.2,1927.9,647.8982968028239,0.0076264924000000005,0.006622442,0.00212463,0.01562208,0.004916508802154919,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_2-num_channels_1-bypass_True-tile_size_512,5/5,348.8,310.1,272.1,479.1,91.35206620542307,0.0123527468,0.01320851,0.008549524,0.01505379,0.0029333876210588332,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_2-num_channels_2-bypass_False-tile_size_512,5/5,677.64,322.9,224.2,1980.2,739.128522653537,0.0108069668,0.01268634,0.002068475,0.01826598,0.006255580698632918,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_2-num_channels_2-bypass_True-tile_size_512,5/5,430.86,520.5,226.9,568.9,156.688378637345,0.0108899146,0.007868933,0.007200113,0.01805145,0.004823731149823786,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_4-num_channels_1-bypass_False-tile_size_256,5/5,627.04,516.8,243.5,1353.4,423.2532256226762,0.008779325,0.007925973,0.003026441,0.01682288,0.0050055127152766775,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_4-num_channels_1-bypass_True-tile_size_256,5/5,332.3,293.6,283.4,499.9,93.9419235485414,0.012929449800000001,0.01395323,0.008193639,0.01445297,0.0026679246717730243,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_4-num_channels_2-bypass_False-tile_size_256,5/5,409.18,438.3,287.1,529.9,105.26469968607708,0.0106017994,0.009345539,0.007729527,0.01426482,0.0028974919719953153,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_4-num_channels_2-bypass_True-tile_size_256,5/5,403.92,375.8,237.8,633.8,154.07476107396693,0.0113552468,0.01089921,0.006462688,0.01722333,0.0041689880289150745,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_8-num_channels_2-bypass_False-tile_size_128,5/5,520.58,587.7,288.8,674.8,152.73782111841192,0.008625252,0.006969483,0.006070226,0.01418366,0.003303215266827081,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_1024-num_cores_8-num_channels_2-bypass_True-tile_size_128,5/5,363.38,322.5,251.2,505.5,122.55005915951244,0.012325418,0.01269975,0.008102868,0.01630878,0.003939780683986356,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_1-num_channels_1-bypass_False-tile_size_2048,5/5,293.5,285.6,214.6,435.3,85.71324285079874,0.02958228,0.02868076,0.01881886,0.03817263,0.0073389700574978504,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_1-num_channels_1-bypass_True-tile_size_2048,5/5,305.38,297.7,209.6,502.3,118.53879955525112,0.029624474,0.02751486,0.01630849,0.03908695,0.009352500330656505,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_2-num_channels_1-bypass_False-tile_size_1024,5/5,698.7,489.9,229.2,1993.8,737.4418010934829,0.0211167762,0.01672209,0.004108801,0.03574155,0.013395856049405436,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_2-num_channels_1-bypass_True-tile_size_1024,5/5,341.4,288.2,239.2,484.9,104.48475965421943,0.025743152,0.02842254,0.01689452,0.03424463,0.007231527385834198,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_2-num_channels_2-bypass_False-tile_size_1024,5/5,307.46,289.4,194.7,448.7,105.24852968094139,0.029280557999999998,0.02831036,0.01825621,0.04207585,0.009865259949949114,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_2-num_channels_2-bypass_True-tile_size_1024,5/5,699.76,456.2,225.5,2055.6,765.456813282108,0.0208159998,0.01795751,0.003985199,0.03632752,0.01229313503981593,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_4-num_channels_1-bypass_False-tile_size_512,5/5,361.5,309.3,239.8,533.9,136.53429971988723,0.02529463,0.02648459,0.01534473,0.03415881,0.008827147063137104,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_4-num_channels_1-bypass_True-tile_size_512,5/5,381.98,302.9,247.4,572.1,159.28445310198984,0.02447396,0.02704175,0.01431805,0.03310621,0.009157508701977846,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_4-num_channels_2-bypass_False-tile_size_512,5/5,446.8,536.1,251.9,554.9,137.44678970423428,0.020213876,0.01527965,0.01476374,0.03251787,0.007757935857325709,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_4-num_channels_2-bypass_True-tile_size_512,5/5,315.24,251.8,235.0,554.3,135.27432498445518,0.028769284,0.03253324,0.01477921,0.03485631,0.008203953231468962,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_8-num_channels_2-bypass_False-tile_size_256,5/5,370.96,354.4,269.0,578.6,122.22188020154167,0.023679132,0.02311343,0.01415787,0.03045398,0.006212300613783914,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_2048-num_cores_8-num_channels_2-bypass_True-tile_size_256,5/5,435.96,418.5,263.1,675.4,172.00662196555106,0.021297538,0.01957294,0.01212911,0.03114059,0.00818295616235783,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_1-num_channels_1-bypass_False-tile_size_4096,5/5,325.22,268.3,259.3,534.7,118.52981481467017,0.054373342,0.06107417,0.03064114,0.06318867,0.01379880820146327,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_1-num_channels_1-bypass_True-tile_size_4096,5/5,373.62,286.0,231.6,559.4,163.4962140234446,0.050716620000000004,0.05729533,0.02928999,0.07073777,0.019762803226111424,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_2-num_channels_1-bypass_False-tile_size_2048,5/5,269.04,253.6,221.4,355.3,50.868094125886024,0.06242202,0.06459625,0.04611081,0.0739998,0.010201656423042289,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_2-num_channels_1-bypass_True-tile_size_2048,5/5,272.24,264.6,245.6,303.6,22.00154540026678,0.060495894,0.06192737,0.05396397,0.06672314,0.004816551105970952,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_2-num_channels_2-bypass_False-tile_size_2048,5/5,314.18,344.0,236.3,386.8,70.79047958588782,0.054505028000000004,0.04762431,0.04235595,0.06934616,0.013115399692257572,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_2-num_channels_2-bypass_True-tile_size_2048,5/5,273.34,259.0,214.5,342.7,51.085741650679786,0.061613766,0.06326431,0.04780942,0.07639511,0.011280622737377136,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_4-num_channels_1-bypass_False-tile_size_1024,5/5,662.88,551.5,443.3,1061.3,258.5478330986357,0.027477356,0.02970877,0.01543802,0.03695967,0.009058081856241972,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_4-num_channels_1-bypass_True-tile_size_1024,5/5,361.06,384.2,212.0,482.3,110.01867114267469,0.049594852,0.04263968,0.03397006,0.07729833,0.017723126815772944,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_4-num_channels_2-bypass_False-tile_size_1024,5/5,382.0,365.5,275.1,533.2,106.57302660617275,0.045541352,0.04482173,0.03072751,0.05955696,0.012076827978321542,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_4-num_channels_2-bypass_True-tile_size_1024,5/5,348.76,288.6,269.4,489.7,98.90117795051785,0.049791116,0.05677199,0.03345442,0.06081505,0.012483359400256808,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_8-num_channels_2-bypass_False-tile_size_512,5/5,748.9399999999999,485.4,244.5,1965.8,695.6942309664498,0.0350499124,0.0337534,0.008334452,0.06701845,0.021602313034881443,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_4096-num_cores_8-num_channels_2-bypass_True-tile_size_512,5/5,483.96000000000004,503.6,303.5,663.2,174.5935365355774,0.038035704,0.03253137,0.02470607,0.05398886,0.014651506078546327,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_8192-num_cores_1-num_channels_1-bypass_False-tile_size_8192,5/5,371.04,279.1,265.5,542.9,138.95408594208374,0.097944164,0.1174081,0.06036168,0.1234297,0.03218562900699441,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_8192-num_cores_1-num_channels_1-bypass_True-tile_size_8192,5/5,352.44,304.3,264.6,469.2,99.32569154050726,0.098772068,0.1076825,0.06984353,0.1238458,0.025793401737662872,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_8192-num_cores_2-num_channels_1-bypass_False-tile_size_4096,5/5,477.08000000000004,519.7,219.1,582.7,147.460408245739,0.078466364,0.06305443,0.05623516,0.1495286,0.03987273133185047,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_8192-num_cores_2-num_channels_1-bypass_True-tile_size_4096,5/5,352.4,257.0,245.7,519.5,139.43903685840633,0.104381582,0.1274856,0.06307397,0.133392,0.036048746142226924,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_8192-num_cores_2-num_channels_2-bypass_False-tile_size_4096,5/5,392.71999999999997,461.9,227.0,475.5,110.80219763163545,0.090692468,0.07094361,0.06890925,0.1443734,0.032650837971388576,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_8192-num_cores_2-num_channels_2-bypass_True-tile_size_4096,5/5,293.84,279.5,226.6,399.5,64.30383347826162,0.115393336,0.1172564,0.08202438,0.1446092,0.022553037259479707,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_8192-num_cores_4-num_channels_1-bypass_False-tile_size_2048,5/5,388.7,307.2,286.8,532.4,122.42369051780787,0.09077729200000001,0.1066503,0.06154528,0.1142503,0.025757501071806636,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_8192-num_cores_4-num_channels_1-bypass_True-tile_size_2048,5/5,405.84,478.2,240.0,523.0,130.86509465858342,0.089318566,0.0685265,0.06264865,0.1365612,0.033525579841671344,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_8192-num_cores_4-num_channels_2-bypass_False-tile_size_2048,5/5,549.16,513.2,389.4,881.5,193.38201312428205,0.06446988199999999,0.063846,0.03717439,0.08415149,0.017518241406153472,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_8192-num_cores_4-num_channels_2-bypass_True-tile_size_2048,5/5,413.76,475.1,241.8,512.1,111.6655407903441,0.085525878,0.06897031,0.06398838,0.1355203,0.029801881967185733,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_8192-num_cores_8-num_channels_2-bypass_False-tile_size_1024,5/5,504.06,557.5,282.5,616.5,130.3588623761346,0.070311228,0.05877795,0.05315511,0.1160089,0.02590904078176998,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/mem_copy/test.py::test_mem_copy,input_length_8192-num_cores_8-num_channels_2-bypass_True-tile_size_1024,5/5,441.42,492.0,258.3,554.4,115.73522367887833,0.079892288,0.06660636,0.05910726,0.1268524,0.027463477074509704,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024,5/5,366.58000000000004,304.7,244.9,544.7,131.8945487880375,0.0123099114,0.01344172,0.007519266,0.01672656,0.004002304346491756,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512,5/5,331.26,277.6,216.9,647.1,180.02847830273964,0.014507968999999999,0.01475494,0.006329515,0.01888358,0.005110295247060585,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_1024-num_aie_columns_2-num_channels_1-tile_size_512,5/5,469.16,534.7,309.1,568.4,119.25488669232803,0.009277527399999999,0.007660442,0.007206459,0.01325262,0.002706556095680782,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_1024-num_aie_columns_2-num_channels_2-tile_size_256,5/5,382.74,303.1,263.1,595.7,142.57407899053743,0.0117977626,0.01351325,0.006875483,0.0155703,0.0037359573748035188,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_1024-num_aie_columns_4-num_channels_1-tile_size_256,5/5,424.46,410.8,264.2,577.0,125.891810694739,0.0104246756,0.00997074,0.00709923,0.01550241,0.0033529811938432935,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_1024-num_aie_columns_4-num_channels_2-tile_size_128,5/5,650.96,535.0,455.2,1170.1,298.79667501496726,0.0070981912,0.007656418,0.003500553,0.008998124,0.002254307641783991,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_2048-num_aie_columns_1-num_channels_1-tile_size_2048,5/5,325.28,295.9,225.7,455.4,105.77077573696809,0.027369708,0.02768447,0.01798676,0.03629034,0.008506206118321492,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_2048-num_aie_columns_1-num_channels_2-tile_size_1024,5/5,352.08,282.1,244.4,594.8,148.34047660702723,0.02607597,0.02904027,0.01377182,0.03351882,0.008549848353333524,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_2048-num_aie_columns_2-num_channels_1-tile_size_1024,5/5,398.14,432.1,231.5,565.0,133.30117403834072,0.022795926,0.01895976,0.01449906,0.03539349,0.008521977152414808,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_2048-num_aie_columns_2-num_channels_2-tile_size_512,5/5,466.88,300.9,247.1,1090.5,354.11313446411447,0.023340575199999998,0.02722354,0.007512426,0.0331574,0.010078086581530503,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_2048-num_aie_columns_4-num_channels_1-tile_size_512,5/5,477.64,462.5,271.7,670.2,157.96188780842044,0.018961466,0.01771243,0.0122232,0.03015079,0.007103007767201863,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_2048-num_aie_columns_4-num_channels_2-tile_size_256,5/5,405.36,470.1,225.5,537.0,127.40570238415548,0.02234859,0.01742778,0.01525629,0.03632268,0.008708420911899013,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_4096-num_aie_columns_1-num_channels_1-tile_size_4096,5/5,349.78000000000003,270.6,234.8,611.2,159.70861592287375,0.053474358,0.06055163,0.02680589,0.06977527,0.018678100076338598,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_4096-num_aie_columns_1-num_channels_2-tile_size_2048,5/5,389.06,298.3,215.1,589.3,169.439762157529,0.04899334,0.05491887,0.02780304,0.07617843,0.020314622494886535,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_4096-num_aie_columns_2-num_channels_1-tile_size_2048,5/5,436.12,419.3,242.5,658.2,184.02255839977883,0.043824156,0.03907483,0.02489338,0.06757515,0.019007927740850132,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_4096-num_aie_columns_2-num_channels_2-tile_size_1024,5/5,321.1,282.6,222.9,519.6,115.74687900760003,0.055340178,0.05798189,0.03153031,0.07348766,0.015427532623996295,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_4096-num_aie_columns_4-num_channels_1-tile_size_1024,5/5,415.36,467.8,266.9,557.6,131.10481684514878,0.043193134,0.03502359,0.02938102,0.06138813,0.014958539744093672,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_4096-num_aie_columns_4-num_channels_2-tile_size_512,5/5,432.09999999999997,449.0,321.8,550.9,95.22633564303521,0.039484694,0.03649364,0.02973848,0.05091915,0.00896435346001205,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_8192-num_aie_columns_1-num_channels_2-tile_size_4096,5/5,322.3,247.0,201.1,661.6,191.0895209057786,0.121420294,0.1326398,0.04952737,0.1629535,0.0427398207663963,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_8192-num_aie_columns_2-num_channels_1-tile_size_4096,5/5,285.78000000000003,250.3,226.2,431.6,85.10800197396249,0.121274676,0.1309254,0.07591828,0.1448341,0.028132223650573374,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_8192-num_aie_columns_2-num_channels_2-tile_size_2048,5/5,509.2,433.1,247.2,998.4,308.0253642153516,0.083538294,0.07565501,0.03282193,0.1325647,0.04283266564396769,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_8192-num_aie_columns_4-num_channels_1-tile_size_2048,5/5,723.52,444.5,235.9,2075.0,760.5393559836335,0.076134222,0.07371613,0.01579156,0.1389163,0.04360449472543306,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/relu/test.py::test_relu,input_length_8192-num_aie_columns_4-num_channels_2-tile_size_1024,5/5,450.46000000000004,423.1,238.4,810.7,220.0384807255313,0.085916592,0.07744814,0.04042064,0.1374739,0.03655449639996864,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-weighted_False,5/5,376.32,301.8,252.9,524.4,126.94442484804127,0.0118766632,0.01357024,0.007811323,0.01619516,0.003711063560484609,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_1024-num_aie_columns_1-num_channels_1-tile_size_1024-weighted_True,5/5,370.82,297.4,202.2,637.8,189.86419357003572,0.020214034,0.02065634,0.00963328,0.03038861,0.009204660226240292,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-weighted_False,5/5,380.3,296.8,270.7,532.7,128.36960309979932,0.0117275326,0.01380249,0.007689694,0.01513232,0.0035532048443807454,,,,,
e216c2fb6902d374b508fef6b3f41e0ba4936257,2026-07-13 22:01:25,iron/operators/rms_norm/test.py::test_rms_norm,input_length_1024-num_aie_columns_1-num_channels_2-tile_size_512-weighted_True,5/5,428.6,466.4,272.1,527.8,106.06245801413428,0.012683170799999999,0.01097707,0.009699854,0.01881585,0.003781418994995555,,,,,
